TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,IsBadWeather,WeatherAssessment,Progress,Weekend,DayCount,Delay,predict
150,96,2,1,94,516,60118,0,38.46153846153847,62.66666666666667,0,272,11,10.558447969089436
134,102,2,2,100,536,65174,0,38.095238095238095,74.6268656716418,0,272,21,21.03284353482537
118,72,1,1,71,388,44664,0,7.6923076923076925,60.16949152542372,0,328,9,9.03763652681279
140,135,1,1,134,683,82019,0,4.761904761904762,95.71428571428572,0,384,17,17.04763345866668
125,113,1,1,112,582,74151,0,15.384615384615383,89.60000000000001,0,412,6,6.489690599867132
150,83,3,3,80,448,53513,0,14.285714285714285,53.333333333333336,0,217,31,30.690382905906752
135,56,2,2,54,255,38561,0,0.0,40.0,0,161,29,28.49596106049536
110,78,2,2,76,383,51709,0,38.095238095238095,69.0909090909091,0,273,35,35.08456990708716
131,54,3,2,51,275,36383,0,0.0,38.93129770992366,1,134,34,33.83455374785031
141,36,3,3,33,213,21317,0,14.285714285714285,23.404255319148938,1,106,5,5.236596141130846
134,102,2,2,100,538,65174,0,38.095238095238095,74.6268656716418,1,274,21,21.03686183355036
132,80,1,0,79,417,46775,0,16.129032258064516,59.84848484848485,1,414,10,10.083554643544415
127,67,1,1,66,342,44915,0,12.903225806451612,51.96850393700787,1,330,4,4.187018551152292
141,36,3,3,33,213,21317,0,14.285714285714285,23.404255319148938,1,107,5,5.238914658377595
150,117,2,2,115,595,76482,0,14.285714285714285,76.66666666666667,1,415,38,38.046888034729605
112,26,1,1,25,138,15632,0,3.8461538461538463,22.321428571428573,1,135,40,39.98748318061895
110,51,1,1,50,241,30725,0,14.285714285714285,45.45454545454545,1,219,19,19.1100226839542
110,72,2,1,70,369,42407,0,16.129032258064516,63.63636363636363,0,192,2,1.62446179668747
97,17,1,1,16,102,11563,0,12.903225806451612,16.49484536082474,0,108,9,9.08460052275781
150,83,3,3,80,451,53513,0,14.285714285714285,53.333333333333336,0,220,31,30.50707397693464
99,54,2,1,52,266,34206,0,3.225806451612903,52.52525252525253,0,136,6,5.958500886423977
129,90,2,2,88,476,59173,0,3.225806451612903,68.21705426356588,0,164,9,9.114401114906071
97,17,1,1,16,103,11563,1,12.903225806451612,16.49484536082474,0,109,9,9.15714324908926
134,102,2,2,100,542,65174,1,38.095238095238095,74.6268656716418,0,277,21,21.077861442992585
150,83,3,3,80,453,53513,1,14.285714285714285,53.333333333333336,0,221,31,29.97155921381478
142,65,3,3,62,333,41681,1,3.8461538461538463,43.66197183098591,0,137,9,7.0912547327966
139,90,2,2,88,479,55316,1,16.129032258064516,63.30935251798561,0,249,13,12.313234243207049
129,90,2,2,88,478,59173,1,3.225806451612903,68.21705426356588,0,165,9,8.906193927270365
83,69,2,2,67,352,45362,1,19.047619047619047,80.72289156626506,0,249,24,24.128105989929523
80,5,2,0,3,42,3148,1,9.67741935483871,3.75,0,25,17,16.871679685683787
123,9,2,0,7,61,8908,0,9.67741935483871,5.691056910569105,0,26,7,7.098401313574371
132,128,1,1,127,655,82370,0,16.129032258064516,96.21212121212122,0,222,6,6.189983895945673
142,66,3,2,63,336,42031,0,3.8461538461538463,44.36619718309859,0,138,9,7.118655330075356
121,20,2,2,18,141,13856,0,16.129032258064516,14.87603305785124,0,82,6,5.833013458561041
109,92,2,2,90,456,53160,1,38.46153846153847,82.56880733944955,0,279,20,20.164133074255247
150,97,2,2,95,525,60917,1,38.46153846153847,63.33333333333333,0,279,11,12.265645197179516
143,30,3,2,27,169,19871,1,19.047619047619047,18.88111888111888,0,83,26,25.91873743703168
135,59,3,2,56,266,39526,1,0.0,41.48148148148148,0,167,29,29.060863363379625
139,91,2,2,89,484,55928,1,16.129032258064516,64.02877697841727,0,251,13,12.17978666334217
112,28,1,1,27,142,16792,1,3.8461538461538463,24.107142857142858,0,139,40,39.88252525303302
87,21,1,0,20,86,12867,1,16.129032258064516,22.988505747126435,0,83,11,10.94594531736898
127,68,1,1,67,347,45896,1,12.903225806451612,52.75590551181102,0,335,4,3.760586853864666
148,48,2,2,46,279,33508,1,14.285714285714285,31.08108108108108,0,195,26,26.23800143002497
149,1,1,0,0,1,0,0,0.0,0.0,0,0,17,14.543931696910889
98,41,2,2,39,225,25365,0,3.8461538461538463,39.795918367346935,0,140,12,12.049028702798536
139,91,2,2,89,486,55928,0,16.129032258064516,64.02877697841727,0,252,13,12.652471691864562
112,28,1,1,27,143,16792,0,3.8461538461538463,24.107142857142858,0,140,40,39.88841172325535
148,120,3,3,117,648,78543,0,23.809523809523807,79.05405405405406,0,308,42,41.92060116118087
140,136,1,1,135,687,82393,0,4.761904761904762,96.42857142857144,0,392,17,17.075192870196773
99,57,2,1,55,276,35372,0,3.225806451612903,55.55555555555556,1,141,6,5.912180097868955
143,30,3,2,27,171,19871,0,19.047619047619047,18.88111888111888,1,86,26,25.976971808298416
150,119,2,2,117,602,77869,0,14.285714285714285,78.0,1,422,38,38.00375189167677
110,81,2,2,79,396,53041,0,38.095238095238095,71.81818181818181,1,282,35,34.249808289269154
92,50,2,2,48,285,30202,0,3.8461538461538463,52.17391304347826,1,170,19,18.8419743190732
110,52,1,1,51,246,31373,0,14.285714285714285,46.36363636363636,1,226,19,19.19787935980891
148,120,3,3,117,648,78543,0,23.809523809523807,79.05405405405406,1,310,42,41.90019161245296
143,31,3,2,28,174,20282,0,19.047619047619047,19.58041958041958,0,87,26,25.891128845194046
135,59,3,2,56,271,39526,0,0.0,41.48148148148148,0,171,29,28.2396238640044
99,58,2,1,56,280,35786,0,3.225806451612903,56.56565656565656,0,143,6,5.87095491676952
127,68,1,1,67,350,45896,0,12.903225806451612,52.75590551181102,0,339,4,3.781313149809435
98,43,2,1,41,231,27205,0,3.8461538461538463,41.83673469387755,0,144,12,12.336158148469409
119,1,1,0,0,3,0,0,0.0,0.0,0,4,21,20.94782337128113
128,127,1,1,126,651,78859,0,0.0,98.4375,0,368,19,19.037468526594424
87,22,1,0,21,91,13813,0,16.129032258064516,24.13793103448276,0,88,11,10.88947711164606
131,59,3,3,56,298,38684,0,0.0,42.74809160305343,0,145,34,32.813137622726074
132,81,1,1,80,424,47748,0,16.129032258064516,60.60606060606061,0,425,10,10.135778854666356
142,69,3,2,66,356,44101,0,3.8461538461538463,46.478873239436616,0,145,9,10.004892334354238
150,120,2,2,118,608,78114,0,14.285714285714285,78.66666666666666,0,425,38,38.21414286791766
97,19,1,1,18,112,13162,0,12.903225806451612,18.55670103092784,0,118,9,8.969076103621902
139,96,2,2,94,499,58335,0,16.129032258064516,67.62589928057554,0,258,13,12.966047285168102
148,121,3,3,118,657,78922,0,23.809523809523807,79.72972972972973,0,314,42,42.75860365932608
125,116,1,1,115,597,75537,0,15.384615384615383,92.0,0,426,6,5.918243917969917
111,102,2,2,100,526,61218,0,0.0,90.09009009009009,0,371,29,29.58565455264967
149,3,3,0,0,13,0,0,0.0,0.0,0,7,17,16.759272828674014
97,19,1,1,18,113,13162,0,12.903225806451612,18.55670103092784,0,119,9,8.926543151818024
132,130,1,0,129,665,83523,0,16.129032258064516,97.72727272727272,0,231,6,6.067218882856153
134,107,2,2,105,559,68042,0,38.095238095238095,78.35820895522389,0,287,21,20.779887253536582
132,83,2,1,81,427,48543,0,16.129032258064516,61.36363636363637,0,427,10,9.251141725771744
83,73,2,2,71,369,47254,0,19.047619047619047,85.54216867469879,0,259,24,24.015313983141155
150,101,2,2,99,540,63772,0,38.46153846153847,66.0,1,289,11,10.629048593645829
87,23,1,1,22,95,14628,0,16.129032258064516,25.287356321839084,1,93,11,11.161680724560725
148,50,2,2,48,290,34747,0,14.285714285714285,32.432432432432435,1,205,26,25.97259161020681
80,9,2,1,7,66,7004,0,9.67741935483871,8.75,1,37,17,16.96487865970944
123,13,2,1,11,83,12185,0,9.67741935483871,8.94308943089431,0,38,7,7.181712510282026
111,5,1,0,4,31,3385,0,11.538461538461538,3.603603603603604,0,38,9,8.791820395942935
110,82,2,2,80,407,54040,0,38.095238095238095,72.72727272727273,0,290,35,35.42776034471741
148,50,2,2,48,292,34747,0,14.285714285714285,32.432432432432435,0,206,26,25.937128432840623
123,13,2,1,11,85,12185,0,9.67741935483871,8.94308943089431,0,39,7,7.026456241946519
134,108,2,2,106,564,68959,0,38.095238095238095,79.1044776119403,0,291,21,21.346529219686783
87,24,1,0,23,97,15236,0,16.129032258064516,26.436781609195403,0,95,11,10.696812881518568
148,50,2,2,48,294,34747,0,14.285714285714285,32.432432432432435,0,207,26,25.835218474614308
96,40,1,1,39,201,27810,0,15.384615384615383,40.625,0,208,37,37.03332238306554
109,97,2,2,95,479,55769,0,38.46153846153847,87.1559633027523,0,292,20,19.880530205904748
110,78,2,1,76,396,45794,0,16.129032258064516,69.0909090909091,0,208,2,1.9821652166172183
141,42,3,3,39,251,24850,0,14.285714285714285,27.659574468085108,0,124,5,5.25087075958281
150,123,2,2,121,620,80702,0,14.285714285714285,80.66666666666666,0,432,38,38.10043709282623
98,44,2,2,42,244,27431,0,3.8461538461538463,42.85714285714285,0,152,12,12.014560050183505
148,126,1,1,125,649,77101,0,0.0,84.45945945945947,0,376,4,4.213556008872004
110,79,2,1,77,399,46107,0,16.129032258064516,70.0,0,209,2,2.0135322548919845
150,89,3,3,86,484,55748,0,14.285714285714285,57.333333333333336,0,237,31,29.6124578253714
99,61,1,1,60,300,38723,0,3.225806451612903,60.60606060606061,0,153,6,6.3104341955047545
118,76,1,0,75,408,46847,0,7.6923076923076925,63.559322033898304,0,349,9,8.924886440143169
111,77,2,1,75,401,42587,0,16.129032258064516,67.56756756756756,0,209,7,8.056519377430746
98,46,2,2,44,249,28497,0,3.8461538461538463,44.89795918367347,0,154,12,12.031302560276131
139,99,2,2,97,516,60639,0,16.129032258064516,69.7841726618705,0,266,13,13.338106973001928
136,103,1,1,102,523,69630,0,9.523809523809524,75.0,1,351,27,26.566985182584645
141,44,3,3,41,259,26561,0,14.285714285714285,29.07801418439716,1,127,5,5.573817786511697
150,104,2,2,102,551,65668,0,38.46153846153847,68.0,1,295,11,10.592464982634525
143,40,3,0,37,206,24571,0,19.047619047619047,25.87412587412588,1,99,26,26.084314618977672
132,131,1,1,130,673,83905,0,16.129032258064516,98.48484848484848,1,239,6,5.561206641098082
142,76,3,3,73,387,48854,0,3.8461538461538463,51.40845070422535,1,155,9,11.151138408692944
111,78,2,1,76,405,42949,0,16.129032258064516,68.46846846846847,1,211,7,8.063528160357023
148,51,2,2,49,300,35659,0,14.285714285714285,33.108108108108105,1,211,26,25.749848216069736
123,15,2,1,13,96,13566,1,9.67741935483871,10.569105691056912,1,44,7,7.075912957736151
129,99,2,1,97,520,65319,1,3.225806451612903,75.1937984496124,1,184,9,8.649823435249132
111,78,2,2,76,406,42949,1,16.129032258064516,68.46846846846847,1,212,7,6.439500976335935
127,72,1,1,71,364,47677,1,12.903225806451612,55.90551181102362,1,352,4,4.240043181989464
110,81,2,2,79,406,47543,0,16.129032258064516,71.81818181818181,0,213,2,1.6457748022805987
131,62,3,3,59,317,39807,0,0.0,45.038167938931295,0,157,34,34.03452810392032
141,45,3,3,42,263,26986,0,14.285714285714285,29.78723404255319,0,129,5,5.044083680650417
111,6,1,0,5,38,4117,0,11.538461538461538,4.504504504504505,0,45,9,8.885370848403412
129,100,2,1,98,523,65957,0,3.225806451612903,75.96899224806202,0,185,9,8.791603215051296
140,138,1,1,137,698,83358,0,4.761904761904762,97.85714285714285,0,409,17,17.17669500722259
134,110,2,2,108,575,70079,0,38.095238095238095,80.59701492537313,0,298,21,20.920373934275418
135,65,2,2,63,296,44715,0,0.0,46.66666666666666,0,186,29,28.132682711344174
117,83,1,1,82,439,52827,0,35.483870967741936,70.08547008547008,0,326,14,13.95731395723648
148,126,3,3,123,681,81765,0,23.809523809523807,83.1081081081081,0,327,42,42.170742551500055
129,100,2,2,98,526,65957,0,3.225806451612903,75.96899224806202,0,187,9,8.782983621762256
134,110,2,2,108,579,70079,0,38.095238095238095,80.59701492537313,0,300,21,20.98477026355773
150,125,2,2,123,632,81609,0,14.285714285714285,82.0,0,440,38,38.03901067285774
127,73,1,0,72,369,48650,0,12.903225806451612,56.69291338582677,0,356,4,4.036053662728378
136,104,1,0,103,529,70176,0,9.523809523809524,75.73529411764706,0,357,27,27.07402796178191
149,6,3,0,3,47,4737,0,0.0,2.013422818791946,0,21,17,16.01189041401217
110,85,2,2,83,425,56134,0,38.095238095238095,75.45454545454545,0,301,35,34.991549507022015
139,102,2,2,100,531,63458,0,16.129032258064516,71.94244604316546,0,273,13,13.255232242757998
109,102,2,2,100,498,58384,0,38.46153846153847,91.74311926605505,1,302,20,20.031584828506556
150,91,3,3,88,500,57525,0,14.285714285714285,58.66666666666666,1,246,31,31.080115580981705
148,128,3,3,125,689,83104,0,23.809523809523807,84.45945945945947,1,330,42,41.27207517751454
109,102,2,2,100,498,58384,0,38.46153846153847,91.74311926605505,1,303,20,20.004619690935456
117,84,1,1,83,443,53222,0,35.483870967741936,70.94017094017094,1,331,14,13.989123100976729
92,57,2,2,55,321,33596,0,3.8461538461538463,59.78260869565217,1,191,19,18.42198419517969
118,77,1,1,76,414,47120,0,7.6923076923076925,64.40677966101694,1,359,9,9.069991166159312
121,29,2,2,27,191,18830,0,16.129032258064516,22.31404958677686,0,108,6,5.977306579674192
109,38,2,2,36,187,24409,0,16.129032258064516,33.02752293577982,0,108,3,2.808576379589581
129,103,2,1,101,536,67792,0,3.225806451612903,78.29457364341084,0,192,9,9.072869980625695
149,7,3,0,4,54,5633,0,0.0,2.684563758389262,0,25,17,16.26092180669498
98,48,2,2,46,265,29945,0,3.8461538461538463,46.93877551020408,0,165,12,12.064134860154596
112,32,1,1,31,164,19563,0,3.8461538461538463,27.67857142857143,0,165,40,40.10284865041446
111,104,1,1,103,542,63286,0,0.0,92.7927927927928,0,390,29,29.008771136978357
115,64,1,0,63,324,40522,0,7.6923076923076925,54.78260869565217,0,362,19,19.01548797998636
142,83,3,3,80,417,53111,0,3.8461538461538463,56.33802816901409,0,166,9,7.878039988086542
119,1,1,0,0,18,0,0,0.0,0.0,0,26,21,20.99218179788427
127,74,1,0,73,375,49072,0,12.903225806451612,57.48031496062992,0,362,4,3.894551629202184
110,84,2,2,82,427,50092,0,16.129032258064516,74.54545454545455,0,223,2,3.627406910453161
141,50,3,2,47,288,30593,0,14.285714285714285,33.33333333333333,0,139,5,5.1987168241825685
134,113,2,2,111,592,71644,0,38.095238095238095,82.83582089552239,0,307,21,20.96876492173739
110,55,1,0,54,273,35215,0,14.285714285714285,49.09090909090909,0,251,19,19.03400211536588
140,140,1,1,139,707,84413,0,4.761904761904762,99.28571428571428,0,419,17,16.8456013258794
148,130,1,0,129,666,78713,0,0.0,87.16216216216216,0,391,4,4.21963865856965
92,58,2,2,56,328,34389,0,3.8461538461538463,60.86956521739131,0,196,19,18.743635966291336
110,86,2,2,84,432,51362,0,16.129032258064516,76.36363636363637,1,225,2,3.69630415916096
130,1,1,0,0,1,0,0,9.523809523809524,0.0,1,1,13,13.30061712224547
150,128,2,2,126,644,84310,0,14.285714285714285,84.0,1,449,38,38.02864867685044
92,58,2,2,56,329,34389,0,3.8461538461538463,60.86956521739131,1,197,19,18.427769745039555
110,55,1,0,54,273,35215,0,14.285714285714285,49.09090909090909,1,253,19,19.06889982051304
129,105,2,1,103,546,69499,0,3.225806451612903,79.84496124031007,1,197,9,8.885941127600532
83,77,2,2,75,398,50125,0,19.047619047619047,90.36144578313254,1,281,24,24.155556453387604
109,103,1,1,102,507,59053,0,38.46153846153847,93.57798165137616,1,310,20,20.14156410796092
118,78,1,1,77,420,47860,0,7.6923076923076925,65.2542372881356,1,366,9,9.08099129460767
125,122,1,0,121,622,78300,0,15.384615384615383,96.8,1,450,6,5.966557856577097
111,83,2,2,81,435,46678,0,16.129032258064516,72.97297297297297,1,226,7,7.350392714224895
93,47,1,0,46,244,34768,0,15.384615384615383,49.46236559139785,0,227,29,29.10491772551065
117,85,1,1,84,449,54079,0,35.483870967741936,71.7948717948718,0,339,14,13.969997781890712
148,131,3,3,128,708,85476,0,23.809523809523807,86.48648648648648,0,339,42,41.30754987527912
87,27,1,1,26,112,16888,0,16.129032258064516,29.88505747126437,0,115,11,11.06463598448478
127,74,1,1,73,380,49072,0,12.903225806451612,57.48031496062992,0,367,4,4.0759840375992695
149,9,3,1,6,71,8256,1,0.0,4.026845637583892,0,32,17,16.63880388337698
141,52,3,3,49,295,32314,1,14.285714285714285,34.751773049645394,0,144,5,4.7746959924791526
148,132,3,3,129,711,86218,1,23.809523809523807,87.16216216216216,0,340,42,41.76498128324461
140,140,1,1,139,710,84413,1,4.761904761904762,99.28571428571428,0,424,17,17.36415078546561
83,78,2,2,76,403,50452,1,19.047619047619047,91.56626506024097,0,284,24,23.55755939111738
80,21,2,1,19,113,13894,1,9.67741935483871,23.75,0,60,17,17.111555505971197
111,105,1,1,104,547,64050,0,0.0,93.69369369369367,0,397,29,29.03232227161108
136,105,1,1,104,535,70837,0,9.523809523809524,76.47058823529412,0,369,27,26.874479519274715
150,95,3,3,92,522,59788,0,14.285714285714285,61.33333333333333,0,257,31,31.17955200685848
110,89,2,2,87,443,58296,0,38.095238095238095,79.0909090909091,0,313,35,33.85850312794197
110,55,1,1,54,275,35215,0,14.285714285714285,49.09090909090909,0,257,19,19.117864710535077
131,68,3,3,65,355,44200,0,0.0,49.61832061068702,0,174,34,33.97441675190153
134,115,2,2,113,603,72387,0,38.095238095238095,84.32835820895522,0,314,21,20.96743121058877
141,2,2,0,0,8,0,0,11.538461538461538,0.0,0,6,17,16.70500026764917
129,107,2,2,105,557,71094,0,3.225806451612903,81.3953488372093,0,202,9,9.218102689855884
148,131,1,1,130,672,79055,0,0.0,87.83783783783784,0,398,4,3.774065357223847
80,22,2,0,20,117,14260,0,9.67741935483871,25.0,0,62,17,17.297344795422546
98,52,2,2,50,285,32791,0,3.8461538461538463,51.02040816326531,0,175,12,12.071520218812807
117,85,1,1,84,453,54079,0,35.483870967741936,71.7948717948718,0,343,14,13.956782040035035
109,41,2,2,39,209,26606,0,16.129032258064516,35.77981651376147,0,119,3,3.778742193184158
148,134,3,3,131,720,87565,0,23.809523809523807,88.51351351351352,0,343,42,41.83950268877966
115,66,1,0,65,333,42097,0,7.6923076923076925,56.52173913043478,1,372,19,19.024832999680957
150,130,2,2,128,655,85568,0,14.285714285714285,85.33333333333334,1,456,38,38.06037660275384
131,3,3,0,0,20,0,0,9.67741935483871,0.0,1,8,4,4.441448357816128
125,123,1,0,122,628,78604,0,15.384615384615383,97.6,1,456,6,6.062633191854232
127,75,1,1,74,386,49541,0,12.903225806451612,58.26771653543307,1,372,4,4.022632693285928
93,48,1,0,47,250,35523,0,15.384615384615383,50.53763440860215,1,233,29,28.892096722060856
99,69,2,1,67,344,42118,0,3.225806451612903,67.67676767676768,1,177,6,5.9238783639000445
117,86,1,1,85,455,54354,0,35.483870967741936,72.64957264957265,1,345,14,13.94835372220929
92,59,2,2,57,339,34847,0,3.8461538461538463,61.95652173913043,1,205,19,18.89771259309215
117,44,1,1,43,266,27591,0,23.809523809523807,36.75213675213676,1,345,24,23.949252472955564
80,22,2,1,20,123,14260,0,9.67741935483871,25.0,1,65,17,17.31181513461867
131,68,3,3,65,361,44200,0,0.0,49.61832061068702,0,178,34,33.78305291473903
150,114,1,0,113,594,71837,0,38.46153846153847,75.33333333333333,0,318,11,11.07552389509398
130,3,3,0,0,12,0,0,9.523809523809524,0.0,0,10,13,12.67278576127633
98,52,2,2,50,288,32791,0,3.8461538461538463,51.02040816326531,0,178,12,12.075561474773863
127,76,1,1,75,389,49872,0,12.903225806451612,59.055118110236215,0,374,4,4.488069449543914
80,22,2,1,20,125,14260,0,9.67741935483871,25.0,0,66,17,17.347513864709768
115,66,1,1,65,335,42097,0,7.6923076923076925,56.52173913043478,0,375,19,19.18625842129201
130,3,3,0,0,15,0,0,9.523809523809524,0.0,0,11,13,12.941642242197716
135,69,2,2,67,323,47223,0,0.0,49.629629629629626,0,207,29,28.72072324452144
109,43,2,2,41,218,27191,0,16.129032258064516,37.61467889908257,0,123,3,3.148686108235566
148,59,2,1,57,339,40366,0,14.285714285714285,38.51351351351352,0,235,26,27.79488390710664
111,106,1,1,105,551,64657,0,0.0,94.5945945945946,0,404,29,29.315630884317684
143,54,3,2,51,262,32183,0,19.047619047619047,35.66433566433567,0,124,26,25.773564257141928
148,59,2,2,57,340,40366,0,14.285714285714285,38.51351351351352,0,236,26,26.146654690652
80,24,2,0,22,131,15883,0,9.67741935483871,27.500000000000004,0,68,17,16.966623349306033
